"club_wikidata_id","team.value","capacity.value","longitude","latitude","image.value","teamLabel.value","venueLabel.value","team_twitter.value","number_of_players","popup_content"
"Q2074","http://www.wikidata.org/entity/Q2074","36703",8.952428,44.416431,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Luigi%20Ferraris%20da%20mura%20S.%20Bartolomeo.jpg' width='300' />","Genoa Cricket and Football Club","Stadio Luigi Ferraris","<a href='https://twitter.com/GenoaCFC' target='_blank'>@GenoaCFC</a>",1,"<h5>Genoa Cricket and Football Club</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Luigi%20Ferraris%20da%20mura%20S.%20Bartolomeo.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Luigi Ferraris</td></tr><tr><td><b>Capacity:</b></td><td>36703</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/GenoaCFC' target='_blank'>@GenoaCFC</a></td></tr></table>"
"Q208396","http://www.wikidata.org/entity/Q208396","29505",19.096111,47.475278,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Fradi%20p%C3%A1lya.jpg' width='300' />","Ferencvárosi TC","Stadion Albert Flórián","unknown",6,"<h5>Ferencvárosi TC</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Fradi%20p%C3%A1lya.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>6</td></tr><tr><td><b>Stadium:</b></td><td>Stadion Albert Flórián</td></tr><tr><td><b>Capacity:</b></td><td>29505</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q208406","http://www.wikidata.org/entity/Q208406","12700",19.106725,47.490919444,"","MTK Budapest FC","Hidegkuti Nándor Stadium","unknown",1,"<h5>MTK Budapest FC</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Hidegkuti Nándor Stadium</td></tr><tr><td><b>Capacity:</b></td><td>12700</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q208552","http://www.wikidata.org/entity/Q208552","11800",7.148611111,62.733888888,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Moldefk-aker-stadion.jpg' width='300' />","Molde FK","Aker Stadion","<a href='https://twitter.com/Molde_FK' target='_blank'>@Molde_FK</a>",1,"<h5>Molde FK</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Moldefk-aker-stadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Aker Stadion</td></tr><tr><td><b>Capacity:</b></td><td>11800</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/Molde_FK' target='_blank'>@Molde_FK</a></td></tr></table>"
"Q209640","http://www.wikidata.org/entity/Q209640","10770",18.744722,49.229167,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Zilina%20vs%20Slovan.JPG' width='300' />","MŠK Žilina","Štadión pod Dubňom","unknown",1,"<h5>MŠK Žilina</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Zilina%20vs%20Slovan.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Štadión pod Dubňom</td></tr><tr><td><b>Capacity:</b></td><td>10770</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q210025","http://www.wikidata.org/entity/Q210025","10100",12.353289,55.815847,"","FC Nordsjælland","Farum Park","unknown",1,"<h5>FC Nordsjælland</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Farum Park</td></tr><tr><td><b>Capacity:</b></td><td>10100</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q210961","http://www.wikidata.org/entity/Q210961","18128",-4.508122,55.604225,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Rugby%20Park.jpg' width='300' />","Kilmarnock F.C.","Rugby Park","unknown",1,"<h5>Kilmarnock F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Rugby%20Park.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Rugby Park</td></tr><tr><td><b>Capacity:</b></td><td>18128</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q211912","http://www.wikidata.org/entity/Q211912","15633",10.350055,55.397771,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Odense%20Stadion.JPG' width='300' />","Odense Boldklub","TRE-FOR Park","unknown",1,"<h5>Odense Boldklub</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Odense%20Stadion.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>TRE-FOR Park</td></tr><tr><td><b>Capacity:</b></td><td>15633</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q216032","http://www.wikidata.org/entity/Q216032","25000",5.533333,51.005,"","K.R.C. Genk","Cristal Arena","unknown",1,"<h5>K.R.C. Genk</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Cristal Arena</td></tr><tr><td><b>Capacity:</b></td><td>25000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q216773","http://www.wikidata.org/entity/Q216773","7584",9.510277777,47.140277777,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Haupttrib%C3%BCne%20mit%20Gebirge.JPG' width='300' />","FC Vaduz","Rheinpark Stadion","<a href='https://twitter.com/VaduzFC' target='_blank'>@VaduzFC</a>",1,"<h5>FC Vaduz</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Haupttrib%C3%BCne%20mit%20Gebirge.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Rheinpark Stadion</td></tr><tr><td><b>Capacity:</b></td><td>7584</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/VaduzFC' target='_blank'>@VaduzFC</a></td></tr></table>"
"Q220854","http://www.wikidata.org/entity/Q220854","31654",38.999444444,45.025277777,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Kuban%20Stadium%20FC%20Kuban%20Krasnodar%20vs%20FC%20Rostov%2C%20Russian%20Premier%20League%2C%20Krasnodar%2C%20Russian%202005%20Federation.jpg' width='300' />","FC Krasnodar","Kuban Stadium","unknown",5,"<h5>FC Krasnodar</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Kuban%20Stadium%20FC%20Kuban%20Krasnodar%20vs%20FC%20Rostov%2C%20Russian%20Premier%20League%2C%20Krasnodar%2C%20Russian%202005%20Federation.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>5</td></tr><tr><td><b>Stadium:</b></td><td>Kuban Stadium</td></tr><tr><td><b>Capacity:</b></td><td>31654</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q221602","http://www.wikidata.org/entity/Q221602","54329",18,59.3725,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Friendsarena.jpg' width='300' />","AIK Fotboll","Friends Arena","unknown",2,"<h5>AIK Fotboll</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Friendsarena.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Friends Arena</td></tr><tr><td><b>Capacity:</b></td><td>54329</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q221671","http://www.wikidata.org/entity/Q221671","9900",15.049972,50.776214,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Liberec%2C%20stadion%20U%20Nisy.JPG' width='300' />","FC Slovan Liberec","Stadion u Nisy","unknown",1,"<h5>FC Slovan Liberec</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Liberec%2C%20stadion%20U%20Nisy.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadion u Nisy</td></tr><tr><td><b>Capacity:</b></td><td>9900</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q221940","http://www.wikidata.org/entity/Q221940","9560",3.987222,51.116389,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/20110720%20daknamstadion.jpg' width='300' />","K.S.C. Lokeren Oost-Vlaanderen","Daknamstadion","unknown",1,"<h5>K.S.C. Lokeren Oost-Vlaanderen</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/20110720%20daknamstadion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Daknamstadion</td></tr><tr><td><b>Capacity:</b></td><td>9560</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q223262","http://www.wikidata.org/entity/Q223262","16800",8.305187,47.033264,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Swissporarena%20luftaufnahme%20cropped.jpg' width='300' />","FC Luzern","Swissporarena","unknown",1,"<h5>FC Luzern</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Swissporarena%20luftaufnahme%20cropped.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Swissporarena</td></tr><tr><td><b>Capacity:</b></td><td>16800</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q22707","http://www.wikidata.org/entity/Q22707","30150",8.888278,49.239,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Rhein-Neckar-Arena%20Sinsheim.JPG' width='300' />","TSG 1899 Hoffenheim","Rhein-Neckar Arena","<a href='https://twitter.com/achtzehn99' target='_blank'>@achtzehn99</a>",3,"<h5>TSG 1899 Hoffenheim</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Rhein-Neckar-Arena%20Sinsheim.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Rhein-Neckar Arena</td></tr><tr><td><b>Capacity:</b></td><td>30150</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/achtzehn99' target='_blank'>@achtzehn99</a></td></tr></table>"
"Q240444","http://www.wikidata.org/entity/Q240444","30597",45.74525278,43.32317778,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Ahmat-arena2.jpg' width='300' />","FC Terek Grozny","Akhmat-Arena","unknown",1,"<h5>FC Terek Grozny</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Ahmat-arena2.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Akhmat-Arena</td></tr><tr><td><b>Capacity:</b></td><td>30597</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q248188","http://www.wikidata.org/entity/Q248188","30500",-0.733333,52.009444,"","Milton Keynes Dons F.C.","Stadium mk","unknown",2,"<h5>Milton Keynes Dons F.C.</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Stadium mk</td></tr><tr><td><b>Capacity:</b></td><td>30500</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q2609","http://www.wikidata.org/entity/Q2609","72698",12.454714,41.933872,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/2012-02-11%20Rome%20Olympic%20Stadium%20under%20the%20snow%20ITA%20-%20ENG%20rugby.jpg' width='300' />","S.S. Lazio","Stadio Olimpico","<a href='https://twitter.com/officialsslazio' target='_blank'>@officialsslazio</a>",4,"<h5>S.S. Lazio</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/2012-02-11%20Rome%20Olympic%20Stadium%20under%20the%20snow%20ITA%20-%20ENG%20rugby.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Olimpico</td></tr><tr><td><b>Capacity:</b></td><td>72698</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/officialsslazio' target='_blank'>@officialsslazio</a></td></tr></table>"
"Q2641","http://www.wikidata.org/entity/Q2641","76824",14.193008,40.827967,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20San%20Paolo.jpg' width='300' />","Napoli","Stadio San Paolo","unknown",6,"<h5>Napoli</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20San%20Paolo.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>6</td></tr><tr><td><b>Stadium:</b></td><td>Stadio San Paolo</td></tr><tr><td><b>Capacity:</b></td><td>76824</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q2674","http://www.wikidata.org/entity/Q2674","36349",13.342275,38.152767,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Renzo%20Barbera.jpg' width='300' />","U.S. Città di Palermo","Stadio Renzo Barbera","<a href='https://twitter.com/palermocalcioit' target='_blank'>@palermocalcioit</a>",2,"<h5>U.S. Città di Palermo</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Renzo%20Barbera.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Renzo Barbera</td></tr><tr><td><b>Capacity:</b></td><td>36349</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/palermocalcioit' target='_blank'>@palermocalcioit</a></td></tr></table>"
"Q268776","http://www.wikidata.org/entity/Q268776","10696",-3.476928,56.409686,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/McDiarmid%20Park.jpg' width='300' />","St. Johnstone F.C.","McDiarmid Park","unknown",1,"<h5>St. Johnstone F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/McDiarmid%20Park.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>McDiarmid Park</td></tr><tr><td><b>Capacity:</b></td><td>10696</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q2710","http://www.wikidata.org/entity/Q2710","24400",14.22944444,42.45527778,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Pescara%202010-by-RaBoe-004.jpg' width='300' />","Delfino Pescara 1936","Stadio Adriatico","<a href='https://twitter.com/PescaraCalcio' target='_blank'>@PescaraCalcio</a>",1,"<h5>Delfino Pescara 1936</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Pescara%202010-by-RaBoe-004.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Adriatico</td></tr><tr><td><b>Capacity:</b></td><td>24400</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/PescaraCalcio' target='_blank'>@PescaraCalcio</a></td></tr></table>"
"Q2714","http://www.wikidata.org/entity/Q2714","17477",-0.401606,51.649928,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Vicarageroad1.jpg' width='300' />","Watford Football Club","Vicarage Road","unknown",4,"<h5>Watford Football Club</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Vicarageroad1.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>4</td></tr><tr><td><b>Stadium:</b></td><td>Vicarage Road</td></tr><tr><td><b>Capacity:</b></td><td>17477</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q2739","http://www.wikidata.org/entity/Q2739","72698",12.454714,41.933872,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/2012-02-11%20Rome%20Olympic%20Stadium%20under%20the%20snow%20ITA%20-%20ENG%20rugby.jpg' width='300' />","A.S. Roma","Stadio Olimpico","<a href='https://twitter.com/officialasroma' target='_blank'>@officialasroma</a>",7,"<h5>A.S. Roma</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/2012-02-11%20Rome%20Olympic%20Stadium%20under%20the%20snow%20ITA%20-%20ENG%20rugby.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>7</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Olimpico</td></tr><tr><td><b>Capacity:</b></td><td>72698</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/officialasroma' target='_blank'>@officialasroma</a></td></tr></table>"
"Q274642","http://www.wikidata.org/entity/Q274642","17000",56.244636,57.990694,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Zvezda%20Stadium%20Perm.jpg' width='300' />","FC Amkar Perm","Zvezda Stadium","unknown",1,"<h5>FC Amkar Perm</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Zvezda%20Stadium%20Perm.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Zvezda Stadium</td></tr><tr><td><b>Capacity:</b></td><td>17000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q2768","http://www.wikidata.org/entity/Q2768","28140",7.65,45.041667,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Olimpico%20Torino%20Italy.jpg' width='300' />","Torino Football Club","Stadio Olimpico di Torino","<a href='https://twitter.com/torinofc_1906' target='_blank'>@torinofc_1906</a>",3,"<h5>Torino Football Club</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Olimpico%20Torino%20Italy.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Olimpico di Torino</td></tr><tr><td><b>Capacity:</b></td><td>28140</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/torinofc_1906' target='_blank'>@torinofc_1906</a></td></tr></table>"
"Q2798","http://www.wikidata.org/entity/Q2798","30642",13.200136,46.081603,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Friuli.JPG' width='300' />","Moñitos clup","Stadio Friuli","<a href='https://twitter.com/Udinese_1896' target='_blank'>@Udinese_1896</a>",1,"<h5>Moñitos clup</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadio%20Friuli.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadio Friuli</td></tr><tr><td><b>Capacity:</b></td><td>30642</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/Udinese_1896' target='_blank'>@Udinese_1896</a></td></tr></table>"
"Q279818","http://www.wikidata.org/entity/Q279818","15016",19.919722,50.058056,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20J%C3%B3zef%20Pi%C5%82sudski.jpg' width='300' />","KS Cracovia","Marshal Józef Piłsudski Stadium","unknown",1,"<h5>KS Cracovia</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stade%20J%C3%B3zef%20Pi%C5%82sudski.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Marshal Józef Piłsudski Stadium</td></tr><tr><td><b>Capacity:</b></td><td>15016</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q280679","http://www.wikidata.org/entity/Q280679","7534",20.848669,39.667647,"","PAS Giannina F.C.","Zosimades Stadium","unknown",1,"<h5>PAS Giannina F.C.</h5><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Zosimades Stadium</td></tr><tr><td><b>Capacity:</b></td><td>7534</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q29103","http://www.wikidata.org/entity/Q29103","31654",38.999444444,45.025277777,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Kuban%20Stadium%20FC%20Kuban%20Krasnodar%20vs%20FC%20Rostov%2C%20Russian%20Premier%20League%2C%20Krasnodar%2C%20Russian%202005%20Federation.jpg' width='300' />","FC Kuban Krasnodar","Kuban Stadium","unknown",1,"<h5>FC Kuban Krasnodar</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Kuban%20Stadium%20FC%20Kuban%20Krasnodar%20vs%20FC%20Rostov%2C%20Russian%20Premier%20League%2C%20Krasnodar%2C%20Russian%202005%20Federation.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Kuban Stadium</td></tr><tr><td><b>Capacity:</b></td><td>31654</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q29108","http://www.wikidata.org/entity/Q29108","21504",30.286389,59.951944,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Petrovskiy%20football%20stadium%20in%20SPB.jpg' width='300' />","F.C. Zenit St. Petersburg","Petrovsky Stadium","<a href='https://twitter.com/zenit_spb' target='_blank'>@zenit_spb</a>",7,"<h5>F.C. Zenit St. Petersburg</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Petrovskiy%20football%20stadium%20in%20SPB.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>7</td></tr><tr><td><b>Stadium:</b></td><td>Petrovsky Stadium</td></tr><tr><td><b>Capacity:</b></td><td>21504</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/zenit_spb' target='_blank'>@zenit_spb</a></td></tr></table>"
"Q29112","http://www.wikidata.org/entity/Q29112","45000",37.435556,55.8175,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Spartak%20stadium%20%28Otkrytiye%20Arena%29%2C%2023%20August%202014.JPG' width='300' />","Spartak Moscow","Otkrytie Arena","<a href='https://twitter.com/fcsm_official' target='_blank'>@fcsm_official</a>",2,"<h5>Spartak Moscow</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Spartak%20stadium%20%28Otkrytiye%20Arena%29%2C%2023%20August%202014.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Otkrytie Arena</td></tr><tr><td><b>Capacity:</b></td><td>45000</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/fcsm_official' target='_blank'>@fcsm_official</a></td></tr></table>"
"Q29112","http://www.wikidata.org/entity/Q29112","45360",37.435556,55.8175,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Spartak%20stadium%20%28Otkrytiye%20Arena%29%2C%2023%20August%202014.JPG' width='300' />","Spartak Moscow","Otkrytie Arena","<a href='https://twitter.com/fcsm_official' target='_blank'>@fcsm_official</a>",2,"<h5>Spartak Moscow</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Spartak%20stadium%20%28Otkrytiye%20Arena%29%2C%2023%20August%202014.JPG' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>2</td></tr><tr><td><b>Stadium:</b></td><td>Otkrytie Arena</td></tr><tr><td><b>Capacity:</b></td><td>45360</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/fcsm_official' target='_blank'>@fcsm_official</a></td></tr></table>"
"Q29115","http://www.wikidata.org/entity/Q29115","30075",37.741169,55.80355,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Lokomotiv-stadium.jpg' width='300' />","FC Lokomotiv Moscow","Lokomotiv Stadium","unknown",5,"<h5>FC Lokomotiv Moscow</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Lokomotiv-stadium.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>5</td></tr><tr><td><b>Stadium:</b></td><td>Lokomotiv Stadium</td></tr><tr><td><b>Capacity:</b></td><td>30075</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q301431","http://www.wikidata.org/entity/Q301431","20032",10.196389,56.131944,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Atletion.jpg' width='300' />","Aarhus Gymnastikforening","Atletion","unknown",1,"<h5>Aarhus Gymnastikforening</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Atletion.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Atletion</td></tr><tr><td><b>Capacity:</b></td><td>20032</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q301726","http://www.wikidata.org/entity/Q301726","10000",18.944178,50.282203,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/StadionRuch.jpg' width='300' />","Ruch Chorzów","Stadion Ruchu","unknown",1,"<h5>Ruch Chorzów</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/StadionRuch.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Stadion Ruchu</td></tr><tr><td><b>Capacity:</b></td><td>10000</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q309059","http://www.wikidata.org/entity/Q309059","7800",-4.2175,57.494722,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Inverness%20stadium%20a2.jpg' width='300' />","Inverness Caledonian Thistle F.C.","Caledonian Stadium","unknown",1,"<h5>Inverness Caledonian Thistle F.C.</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Inverness%20stadium%20a2.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Caledonian Stadium</td></tr><tr><td><b>Capacity:</b></td><td>7800</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
"Q309480","http://www.wikidata.org/entity/Q309480","24000",39.251693,21.446608,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Abdullah%20Al-Faisal%20Stadium%202009.jpg' width='300' />","Ittihad FC","Prince Abdullah al-Faisal Stadium","<a href='https://twitter.com/ittihad' target='_blank'>@ittihad</a>",1,"<h5>Ittihad FC</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Abdullah%20Al-Faisal%20Stadium%202009.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>1</td></tr><tr><td><b>Stadium:</b></td><td>Prince Abdullah al-Faisal Stadium</td></tr><tr><td><b>Capacity:</b></td><td>24000</td></tr><tr><td><b>Twitter:</b></td><td><a href='https://twitter.com/ittihad' target='_blank'>@ittihad</a></td></tr></table>"
"Q318969","http://www.wikidata.org/entity/Q318969","12600",14.380959,45.339202,"<img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadion%20Kantrida%20Rijeka%2013032012%202.jpg' width='300' />","H.N.K. Rijeka","Stadion Kantrida","unknown",3,"<h5>H.N.K. Rijeka</h5><img src='http://commons.wikimedia.org/wiki/Special:FilePath/Stadion%20Kantrida%20Rijeka%2013032012%202.jpg' width='300' /><hr><table><tr><td><b>EURO 2016 Players:</b></td><td>3</td></tr><tr><td><b>Stadium:</b></td><td>Stadion Kantrida</td></tr><tr><td><b>Capacity:</b></td><td>12600</td></tr><tr><td><b>Twitter:</b></td><td>unknown</td></tr></table>"
